"","stock.id","species","stock","ocean.region","region","sub.region","jurisdiction","lat","lon","useflag","broodyear","spawners","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2.1","r2.2","r2.3","r2.4","r3.1","r3.2","r3.3","r3.4","r4.1","r4.2","r4.3","recruits","logR_S"
"2836",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1993,98917,NA,NA,NA,NA,NA,0,67048,30218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97266,-0.0168316212684313
"2837",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1994,163639,NA,NA,NA,NA,NA,376,31829,20712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52917,-1.12893813376976
"2838",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1995,29091,NA,NA,NA,NA,NA,0,5282,34908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40190,0.323189360470591
"2839",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1996,313602,NA,NA,NA,NA,NA,0,243864,23761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267625,-0.15853791909709
"2840",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1997,120421,NA,NA,NA,NA,NA,450,153764,36283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190497,0.458642510141043
"2841",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1998,65490,NA,NA,NA,NA,NA,0,219188,20904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240092,1.29912472399191
"2842",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,1999,25950,NA,NA,NA,NA,NA,0,112698,13529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126227,1.58191026372928
"2843",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2000,238970,NA,NA,NA,NA,NA,0,238201,8169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246370,0.0304964499597974
"2844",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2001,139704,NA,NA,NA,NA,NA,0,45774,25821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71595,-0.668500659511574
"2845",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2002,260319,NA,NA,NA,NA,NA,921,257859,37982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296762,0.131022668713959
"2846",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2003,118728,NA,NA,NA,NA,NA,425,1601,1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467,-3.53354549589063
"2847",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2004,141640,NA,NA,NA,NA,NA,337,19868,3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24030,-1.77398557749533
"2848",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2005,60986,NA,NA,NA,NA,NA,23,9453,2133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11609,-1.65886367027965
"2849",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2006,141311,NA,NA,NA,NA,NA,510,104614,6490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111614,-0.235916645101688
"2850",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2007,49082,NA,NA,NA,NA,NA,145,23014,30745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53904,0.0937123178554857
"2851",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2008,19903,NA,NA,NA,NA,NA,1474,38658,10398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50530,0.931696745166734
"2852",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2009,16368,NA,NA,NA,NA,NA,9988,115188,17578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142754,2.16579465995003
"2853",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2010,83876,NA,NA,NA,NA,NA,1942,21358,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26001,-1.17120451890418
"2854",101,"Sockeye","Washington","WC","WA","WA","WA",47.48,-122.42,1,2011,31730,NA,NA,NA,NA,NA,1620,13022,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17343,-0.604073638826655
"840",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1950,25658,0,0,0,0,0,579,240545,542,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,241666,2.24270119373492
"841",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1951,29787,0,0,0,0,0,9,158428,15217,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,173654,1.76299275704541
"842",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1952,15483,0,0,0,0,0,28,78012,10560,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,88600,1.74438920977634
"843",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1953,78332,0,0,0,0,0,294,537711,2886,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,540891,1.93226157574925
"844",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1954,18010,0,0,0,0,0,341,154781,701,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,155823,2.15779358851372
"845",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1955,1397,0,0,0,0,0,11,25824,1632,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27467,2.97865820382118
"846",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1956,16662,0,0,0,0,0,0,101035,6393,0,0,0,2966,0,0,0,0,0,0,NA,NA,NA,110394,1.89092510698729
"847",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1957,119278,0,0,0,0,0,730,1215763,3272,0,0,23,3148,0,0,0,0,0,0,NA,NA,NA,1222936,2.32755290093703
"848",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1958,22196,0,0,0,0,0,755,102112,240,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,103107,1.53585519150181
"849",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1959,1297,0,0,0,0,0,0,14682,6153,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,20835,2.77658035954011
"850",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1960,7401,0,0,0,0,0,22,69925,4202,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,74149,2.304461456101
"851",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1961,87809,0,0,0,0,0,630,252123,2208,0,0,0,881,0,0,0,0,0,0,NA,NA,NA,255842,1.06939606535847
"852",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1962,14075,0,0,0,0,0,0,67661,5992,0,0,0,2132,0,0,0,0,0,0,NA,NA,NA,75785,1.68350020985787
"853",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1963,2590,0,0,0,0,0,332,90397,1825,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,92554,3.57613438225525
"854",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1964,1300,0,0,0,0,0,1027,25940,12949,0,0,0,2971,0,0,0,0,0,0,NA,NA,NA,42887,3.49620448524049
"855",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1965,11242,0,0,0,0,0,432,415253,1526,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,417211,3.61393532445035
"856",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1966,5959,0,0,0,0,0,1746,83040,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84786,2.65522775306382
"857",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1967,11167,0,0,0,0,0,423,326142,13128,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,339693,3.41507926807314
"858",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1968,793,0,0,0,0,0,11,10412,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,10423,2.57594696010447
"859",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1969,48687,0,0,0,0,0,648,1366181,4452,0,0,76,4237,0,0,0,0,0,0,NA,NA,NA,1375594,3.34122886281368
"860",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1970,15806,0,0,0,0,0,1212,178232,1312,0,0,0,1380,0,0,0,0,0,0,NA,NA,NA,182136,2.44436404598694
"861",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1971,45612,0,0,0,0,0,311,423510,6993,0,0,0,396,0,0,0,0,0,0,NA,NA,NA,431210,2.24642437062539
"862",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1972,2253,0,0,0,0,0,25,32207,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32232,2.66069708643894
"863",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1973,153870,0,0,0,0,0,4591,1342456,3951,0,0,67,1017,0,0,0,0,0,0,NA,NA,NA,1352082,2.17329281558201
"864",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1974,21603,0,0,0,0,0,1242,141307,2218,0,0,0,477,0,0,0,0,0,0,NA,NA,NA,145244,1.90558289285448
"865",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1975,26248,0,0,0,0,0,150,220007,2852,0,0,0,76,0,0,0,0,0,0,NA,NA,NA,223085,2.13996306909533
"866",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1976,6792,0,0,0,0,0,43,28800,3034,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31877,1.54613929759919
"867",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1977,53381,0,0,0,0,0,572,752467,8655,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,761694,2.65809002282174
"868",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1978,20005,0,0,0,0,0,202,71470,1180,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72852,1.2924477436271
"869",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1979,36172,0,0,0,0,0,34,89807,17889,0,0,0,206,0,0,0,0,0,0,NA,NA,NA,107936,1.09325312000101
"870",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1980,7361,0,0,0,0,0,10,37950,25541,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63501,2.15485986072957
"871",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1981,67227,0,0,0,0,0,46,331290,18805,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,350141,1.65026097795204
"872",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1982,2158,0,0,0,0,0,13,26796,1007,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27816,2.55642952786962
"873",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1983,13121,0,0,0,0,0,423,176760,10949,0,0,4,760,0,0,0,0,0,0,NA,NA,NA,188896,2.6669825989347
"874",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1984,21868,0,0,0,0,0,240,209867,29536,0,0,12,2385,0,0,0,0,0,0,NA,NA,NA,242040,2.40407862072137
"875",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1985,116610,0,0,0,0,0,2414,1179879,26057,0,0,0,527,0,0,0,0,0,0,NA,NA,NA,1208877,2.33861207493429
"876",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1986,15219,0,0,0,0,0,56,128280,17603,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,145942,2.26066463525293
"877",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1987,75970,0,0,0,0,0,8,494847,31065,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,525920,1.93481058440078
"878",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1988,88069,0,0,0,0,0,33,319342,59894,0,0,0,0,663,0,0,0,0,0,NA,NA,NA,379932,1.46187169119041
"879",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1989,211039,0,0,0,0,0,420,1091749,45932,0,0,0,688,0,0,0,0,0,0,NA,NA,NA,1138789,1.68567774554718
"880",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1990,47063,0,0,0,0,0,2,156963,9121,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,166086,1.26101859681892
"881",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1991,85454,0,0,0,0,0,514,129192,14581,0,0,0,172,0,0,0,0,0,0,NA,NA,NA,144459,0.525017510800716
"882",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1992,36564,0,0,0,0,0,10,80797,19569,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,100376,1.00985898506583
"883",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1993,386816,0,0,0,0,0,847,1652166,161770,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1814783,1.54577205255236
"884",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1994,14498,0,0,0,0,0,6,27990,1034,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,29030,0.694319069157853
"885",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1995,57322,0,0,0,0,0,20,170595,18985,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,189600,1.19623209563435
"886",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1996,41063,0,0,0,0,0,0,359206,104940,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,464146,2.4250916851743
"887",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1997,73417,0,0,0,0,0,1,109249,38121,0,0,0,201,0,0,0,0,0,0,NA,NA,NA,147572,0.698160675840681
"888",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1998,9375,0,0,0,0,0,2,24341,4349,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,28692,1.11857176640771
"889",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,1999,8189,0,0,0,0,0,0,25927,4639,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30566,1.31709648981759
"890",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2000,35334,0,0,0,0,0,0,132457,3417,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,135874,1.34688231251819
"891",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2001,82849,0,NA,NA,0,0,5,216279,35722,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,252006,1.1124332229581
"892",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2002,12939,0,NA,NA,0,0,NA,20266,4300,NA,0,NA,NA,19,0,0,0,0,0,NA,NA,NA,24585,0.641890494530087
"893",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2003,6932,0,NA,NA,0,0,NA,8431,1588,0,0,NA,12,0,0,0,0,0,0,NA,NA,NA,10031,0.369531926047989
"894",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2004,5253,0,NA,NA,0,0,NA,32387,5077,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,37464,1.96458112990942
"895",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2005,51183,NA,NA,0,0,0,49,76119,7843,0,0,0,1020,0,0,0,0,0,0,NA,NA,NA,85031,0.507608450222763
"896",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2006,15914,NA,0,0,0,0,0,96013,10603,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106616,1.90203436932208
"897",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2007,2376,NA,0,0,0,0,0,10551,146,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,10697,1.5045449268236
"898",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2008,14446,NA,0,0,0,0,1,183791,9158,0,0,0,130,0,0,0,0,0,0,NA,NA,NA,193080,2.59268705116364
"899",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2009,21884,NA,0,0,0,0,3,172777,30113,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,202893,2.22692297028149
"900",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2010,34198,NA,0,0,0,0,53,191812,26478,NA,0,0,0,NA,0,0,0,0,0,NA,NA,NA,218343,1.8539000579698
"901",102,"Sockeye","Early Stuart","WC","Fraser River","Fraser Early Stuart","BC",49.12,-123.06,1,2011,233,NA,0,0,0,0,3,2258,735,NA,0,0,368,NA,0,0,0,0,0,NA,NA,NA,3364,2.66984756752714
"345",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1950,7298,0,0,0,0,0,550,65365,9633,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,75548,2.33716787781934
"346",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1951,10039,0,0,0,0,0,378,103443,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,103821,2.33619075469879
"347",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1952,8568,0,0,0,0,0,8,36992,6304,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43304,1.62021067634923
"348",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1953,5734,0,0,0,0,0,3,70599,4977,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,75579,2.57876509935914
"349",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1954,4566,0,0,0,0,0,652,62971,3293,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66916,2.68480055336143
"350",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1955,4471,0,0,0,0,0,43,92623,4289,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,96955,3.07663485608274
"351",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1956,3639,0,0,0,0,0,0,27586,10160,0,0,0,738,0,0,0,0,0,0,NA,NA,NA,38484,2.358533651869
"352",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1957,6416,0,0,0,0,0,0,41008,958,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41966,1.87806489606829
"353",103,"Sockeye","Bowron","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,1958,8297,0,0,0,0,0,43,17945,167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18155,0.783052001184151
