"","stock.id","species","stock","region","sub.region","jurisdiction","lat","lon","source.id","comment","ts.length","ts.start","ts.end","logA","b","K","rmax","sigma","ar1","ar1.l95","ar1.u95","p_S_belowK","logA2","b2","K2","rmax2","sigma2","acf_1","acf_2","acf_3","acf_4","m.spawners","sd.spawners"
"11",311,"Chum","BC South (no Fraser)","BC South","BC South","BC",50.28778,-125.2008,"3, 4","Statistical Areas 11-17, 28A, 28B, 29B",50,1953,2002,1.07127891874697,7.8999737833628e-07,1265826.98553504,1359347.18140975,0.593746863515784,0.264564185994398,-0.0139770041024754,0.505001686736386,1,1.07543004341972,7.91588772897912e-07,1263282.19176116,1362257.55654421,0.594456744074339,0.267677862946562,-0.00699925471472199,-0.0809688042845314,-0.0157828809429981,799081.5,403584.27328056
"12",312,"Chum","Area 10","BC Central","BC Central","BC",51.28722,-127.6819,"5, 6","",27,1980,2006,0.830062274198943,2.09203427380852e-05,47800.3641010868,40329.9968526314,1.04758131274735,0.553940220996764,0.123291600748143,0.809015888061778,0.689655172413793,0.866471118411127,1.94605485306295e-05,51386.0130111991,44962.8742880377,1.01818591971702,0.458529244140337,0.229524593601162,-0.0711111815992697,-0.343139182452189,52324.3333333333,33734.6863275084
"13",313,"Chum","Area 9","BC Central","BC Central","BC",51.46556,-127.7422,"5, 6","",27,1980,2006,0.350597155491739,5.99981228970283e-06,166671.881004719,87062.325809417,1.23711337963916,0.619749493267453,0.183484773950939,0.852056302149444,1,0.944691866220147,1.11163443436393e-05,89957.6307720437,85117.3299050199,1.13947223298855,0.365531759055512,0.294552282016782,-0.11839298528668,-0.141537974053201,86758.4444444444,78836.3267996196
"14",314,"Chum","Area 8","BC Central","BC Central","BC",51.62194,-127.8289,"5, 6","",27,1980,2006,1.4951867607716,2.71851205143406e-06,367848.286518533,603567.178420326,0.802851749839485,0.491317492645223,-0.0224945406012849,0.799811718461313,1,1.85481265148413,3.49133510919198e-06,286423.379230256,673362.430649621,0.761904503867716,0.302114968442589,0.0314999156549485,-0.162385099977907,-0.101350333034937,342964.333333333,179258.459674421
"15",315,"Chum","Area 7","BC Central","BC Central","BC",52.12916,-128.380149,"5, 6","",27,1980,2006,1.85876852396681,5.36180861316539e-06,186504.232460778,440197.045326098,0.485842881468635,0.661040970132774,0.275542893789701,0.863379042639248,1,1.86335951073085,5.19523700424511e-06,192484.000091408,456401.335705909,0.479638871639359,0.613497447831527,0.370419197000034,0.114064162670433,-0.165324884147138,295175.148148148,118057.940079862
"16",316,"Chum","Area 6","BC North","BC North","BC",53.08889,-129.1992,"5, 6","",27,1980,2006,0.799396712959127,2.80876148813609e-06,356028.806370314,291315.932606437,0.968421741251608,0.512847906032273,0.105623586067034,0.772764298921964,1,0.946936883572528,3.12351251586332e-06,320152.390912897,303606.965298456,0.957059400372742,0.456599688690204,0.259211490970017,0.00772770764329029,-0.183487717969799,245524.333333333,170823.519350325
"17",317,"Chum","Area 5","BC North","BC North","BC",53.66302,-130.423874,"5, 6","",25,1982,2006,1.59255701316129,0.000108846289358768,9187.26771386672,16616.1579850539,0.76261544944734,0.346605846432438,-0.0804410553500672,0.66614314213881,0,1.49341745960993,0.000101913360388439,9812.25617709532,16071.5349907777,0.759078137816288,0.309715957916825,0.115047537661883,-0.273941284407156,-0.289566513849508,12299.2,7722.98770446602
"18",318,"Chum","Area 4","BC North","BC North","BC",54.247243,-130.477433,"5, 6","",25,1982,2006,0.681444682603328,1.63577826321956e-05,61132.9800917998,44455.8328256795,0.968052053097964,0.505877249354938,0.10853183727848,0.763846840190423,0.862068965517241,0.677014554190733,1.59277887439983e-05,62783.3540532617,45454.1683679073,0.973107130691174,0.501003131363779,0.166538897158814,0.121163200539092,-0.190370966998288,27309.56,35645.2720171039
"19",319,"Chum","Area 3","BC North","BC North","BC",54.676678,-130.502152,"5, 6","",25,1982,2006,1.54505939117015,1.41287662520749e-05,70777.5882309005,122070.871664021,0.640297489182559,0.420139291846153,-0.0371390033081023,0.731933086975632,0.896551724137931,1.55311762407193,1.38398823791645e-05,72254.9493271319,125627.157339287,0.629721365222261,0.335731096557656,0.21699068397315,0.130696847787549,0.0861905617545883,73759.32,43894.7798459756
"20",320,"Chum","Area 2W","BC North","BC North","BC",52.988408,-132.411026,"5, 6","",27,1980,2006,1.39143572065496,1.08017358441618e-05,92577.7129182888,136931.958902632,0.386563898391779,0.104726717713636,-0.28069814825473,0.46106583567254,0.931034482758621,1.36573866238564,1.05929932434002e-05,94402.0237738783,136087.923557027,0.38648950834705,0.0973433445696855,-0.00660340189097024,-0.0710395656350754,-0.0385788185059763,109070.925925926,41270.4547047008
"21",321,"Chum","Area 2E","BC North","BC North","BC",53.0175,-131.5778,"5, 6","",27,1980,2006,0.849155886306507,2.34906800368692e-06,425700.745329839,366094.870918709,0.67190940195346,0.619152006678454,0.142597859012692,0.862667808709544,1,0.0946836356431039,-1.24038721628651e-07,-8061998.59906502,-3260384.47834764,0.620665341665533,0.434216991395003,0.350036868321538,0.34354647308512,0.0948291643815335,310216.777777778,93658.2404294109
"22",322,"Chum","Area 1","BC North","BC North","BC",54.071771,-132.204764,"5, 6","",27,1980,2006,1.14379800581311,2.37275669257816e-05,42145.0713057913,48662.842499576,1.23894036630838,0.263710290771695,-0.132473695758251,0.587238535691339,0.620689655172414,1.21658083111658,2.52007783568291e-05,39681.3140388186,49277.1866682205,1.23779430483511,0.247778409815315,0.107549420364573,0.0815623702604138,-0.148205626153834,42389.4444444444,34356.8099210145
"25",325,"Chum","East Alsek","Yakutat","Yakutat","AK",59.434,-139.547,"7","",21,1960,1987,1.71638592628908,7.03322513178099e-05,14218.2282134167,29105.0222352059,0.653134467876509,-0.303457284162985,-0.662512215416819,0.168994634465478,0,1.75773233509991,7.2262645894383e-05,13838.4083176469,29523.3144848165,0.650342405849398,-0.264309214502948,-0.158976940304359,0.116295128871823,-0.168289549145545,11800,10092.7201487012
"26",326,"Chum","PWS","PWS","PWS","AK",60.5,-147,"8","",40,1965,2004,2.59452878505302,3.48928691214111e-06,286591.508574563,1411751.86818897,0.753157287074402,0.84830619342944,0.548986744455949,0.954778617394778,1,2.66848547869412,3.7616978996082e-06,265837.402866443,1410035.74364865,0.682581252263257,0.749494488303242,0.43497895745784,0.275658005659403,0.234671678416971,200069.475,116475.695755125
"27",327,"Chum","Kamishak","Cook Inlet","Cook Inlet","AK",59.27,-154.1175,"9, 10","",34,1971,2006,1.28475049152896,8.92669499945103e-06,112023.542874658,148927.49026388,0.625981044091473,0.385081024543897,0.0333435434863118,0.651941219041669,0.931034482758621,1.23051418817061,8.20615309166835e-06,121859.778733021,153451.601439587,0.625386639790826,0.371675552134077,0.141591246307642,-0.0855693555928195,6.33410698134302e-05,91232.3529411765,51472.1738334839
"28",328,"Chum","Outer CIn","Cook Inlet","Cook Inlet","AK",59.38389,-150.7528,"9, 10","",37,1970,2006,0.861204373647249,1.43483769056527e-05,69694.2941055609,60662.3246680113,0.782373489163661,0.246134728845922,-0.081174076429512,0.525524095948205,0.896551724137931,0.816793789826681,1.25491202622324e-05,79686.8608399253,66346.9973016085,0.782938892944651,0.245225770887698,0.228610504189559,0.331557188460834,-0.0145570661793723,27408.1081081081,13971.5659342342
"29",329,"Chum","S CIn","Cook Inlet","Cook Inlet","AK",59.52528,-151.48,"9, 10","",37,1970,2006,2.03986187650428,0.000329065972031022,3038.90430793534,8596.53230789692,0.629189280256747,0.457381089997558,0.113729219807844,0.703282328291711,0,2.02738514162467,0.00031282675886999,3196.6574842007,8930.66508157325,0.624319419658527,0.418966449181838,0.278422022940337,0.219461520052186,-0.00918220459914424,2881.08108108108,2262.59902641947
"30",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet","AK",61.271,-150.576,"11","",31,1971,2007,1.34911686109508,7.26681842551953e-05,13761.1804980321,19510.8063121571,0.717001084099202,0.402717085046006,0.040234227562441,0.671527245536043,0,1.44326675930378,8.39210374625948e-05,11915.9632701838,18562.5426045573,0.71679769929174,0.387816966310523,0.220668391578296,0.343341331714837,0.294137755390668,8947.77419354839,6527.65292536134
"31",331,"Chum","Alitak","Kodiak","Kodiak","AK",56.88528,-154.1217,"12","",30,1978,2007,1.92262013026954,2.16764798565588e-05,46132.9517807949,116064.679092775,0.555903225267033,0.407860299265518,0.0124537363763505,0.692960770760032,0.655172413793103,1.7856464724318,1.86829370189025e-05,53524.7749852311,117423.975009465,0.548746534924107,0.335805998676338,0.0787390877859696,0.259154196692147,0.118434261262362,43719.1,29848.3659211366
"32",332,"Chum","E Kod","Kodiak","Kodiak","AK",57.089858,-153.187928,"12","",30,1978,2007,1.94854423506443,9.05459869469249e-06,110441.117681579,285153.246375153,0.588637702623189,0.105693487417888,-0.261081091016199,0.445801153909496,0.931034482758621,1.96652874881246,9.26482202358496e-06,107935.154874465,283740.298466504,0.588519475422489,0.0984498518203423,-0.0403695340521581,-0.198652077486925,-0.172995049622146,93981.6,76141.5951906664
"33",333,"Chum","SW Kod","Kodiak","Kodiak","AK",57.264508,-154.613211,"12","",30,1978,2007,1.83063873703946,2.21543499537999e-05,45137.8624101079,103581.646069138,0.874619780001281,0.197750585016728,-0.251431849781423,0.57684522705781,0.655172413793103,1.75850496118933,2.11955801043619e-05,47179.6475999355,100732.407064617,0.868972933691964,0.128170901047895,0.0744248489301492,-0.111578863801786,0.0417933215682993,44918.9,42989.6435333859
"34",334,"Chum","NE Kod","Kodiak","Kodiak","AK",57.77889,-152.3592,"12","",30,1978,2007,1.57422015946255,5.18671461772354e-05,19280.0274104709,34236.415912735,0.69661683300994,-0.0114118983829638,-0.376115710238984,0.356353564578175,0.0344827586206897,1.57829580962663,5.21128905076843e-05,19189.1102231711,34214.1312057644,0.696610747945703,-0.00949862839237556,-0.00752620909470725,0.452132355611385,-0.0160111307696548,14961.7333333333,11166.8582712675
"35",335,"Chum","NW Kod","Kodiak","Kodiak","AK",57.856839,-153.882906,"12","",30,1978,2007,2.15320680791242,7.16379543683329e-06,139590.808924891,442270.708569724,0.390919538506251,-0.0903471035734588,-0.433900140271737,0.276144234542833,1,2.15978301870846,7.21615261841399e-06,138578.000338882,441958.667451514,0.390853169891852,-0.0836089336070841,-0.0244471206375289,-0.180827780917727,-0.294124442669696,94071.1,76507.4611648185
"36",336,"Chum","Mainland Kod","Kodiak","Kodiak","AK",58.03333,-154.6644,"12","",30,1978,2007,1.47148601598163,4.45920072174666e-06,224255.435536506,359340.984541985,0.568255306539542,0.0420268937518757,-0.317971358200053,0.391433663283468,1,1.46466816433214,4.43237390029207e-06,225612.735408921,359059.507442089,0.56823635534805,0.039030995563214,0.196456066809837,0.154263800347001,-0.0714482195718651,205678.1,105541.911268283
"37",337,"Chum","Perryville","Chignik","Chignik","AK",55.85417,-159.3314,"13, 14","",46,1962,2007,1.10023931759223,8.75347671287296e-06,114240.322194425,126285.300438831,0.881683247964645,0.381821479903717,0.0898668933974871,0.61334779574823,0.931034482758621,1.14687671224726,9.53726147777086e-06,104851.901390223,121440.642439703,0.882808742029128,0.379677690127546,0.140940707630533,-0.0368422574423672,-0.00276305731166518,49627.6739130435,65262.8133176601
"38",338,"Chum","W Chig","Chignik","Chignik","AK",56.06667,-158.6756,"13, 14","",46,1962,2007,1.88676025738185,2.27045460881581e-05,44044.042814913,106906.044905789,0.925452226264457,0.142572836128826,-0.146369096274723,0.409099836032503,0.655172413793103,1.90756482077446,2.32575584447589e-05,42996.7746775824,106558.052033303,0.925723170031243,0.143513266463851,0.0842600561623949,-0.088536867482946,-0.0341727876557556,36998.5217391304,29660.7968438245
"39",339,"Chum","Central Chig","Chignik","Chignik","AK",56.59639,-157.9933,"13, 14","",46,1962,2007,1.30645243716553,1.74938314562874e-05,57163.0064287942,77661.4803119792,0.91755445579433,0.471836097867316,0.170192933070042,0.692630341539989,0.862068965517241,1.13438439317844,1.25439463486549e-05,79719.7287205577,91186.009947424,0.903213914415158,0.391736946867747,0.19753514224764,-0.0114615019712304,-0.0873036394981954,34588.3913043478,33392.3430700834
"40",340,"Chum","E Chig","Chignik","Chignik","AK",56.98528,-156.5806,"13, 14","",46,1962,2007,1.1802160149982,7.42561615188094e-06,134668.959389544,161262.847886314,0.896440568243123,0.357242538909928,0.057845185742106,0.597681964230821,1,1.29601361942989,8.47995059653854e-06,117925.215320027,158549.09206931,0.894097459899557,0.335214652226239,0.142418420899262,-0.192279272167969,-0.231771298103514,120081.173913043,84254.1681675959
"41",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula","AK",54.5,-163.5,"12","Sum of Southwestern and Unimak Districts",46,1962,2007,1.34877161659,3.58735596772931e-06,278756.836231385,395089.161071351,0.710871458366841,0.578158235587094,0.287582286772966,0.771270009731014,1,1.2902186917153,3.0916596390947e-06,323450.869997067,432363.177596415,0.704205715993562,0.543634037494557,0.214709696358927,-0.0490666807503083,-0.168467997547338,198401.434782609,103975.181757882
"42",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula","AK",54.982,-163.37,"12","Sum of Dublin, Bechevin & Urilia Bays, Swanson Lagoon",46,1962,2007,0.965182248249896,8.37108956695426e-06,119458.762446839,115371.052294588,0.671910369018718,0.487300973275905,0.199656369823516,0.697622923220469,0.96551724137931,1.03304517728014,9.7751953903776e-06,102299.745433669,105736.73384736,0.67222197846863,0.478327072305872,0.22670489860488,-0.0281641430127245,-0.100719157600087,42761.9565217391,48905.043121887
"43",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula","AK",55.3158,-162.845,"12","Sum of Izembek and Moffet Bay",46,1962,2007,0.900656679311285,3.43882972039595e-06,290796.602713106,263296.491773489,0.558177387521957,0.256561320241197,-0.0416491310033748,0.512799785277836,1,0.875412818389666,3.26342449335403e-06,306426.577981657,270532.163541774,0.557956488319198,0.248495870456833,-0.0209494994876445,0.250287170315373,0.0824527429443894,174241.847826087,103291.460577225
"44",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula","AK",55.5,-161,"12","Sum of Southeastern and Southcentral Districts",46,1962,2007,1.52977439576121,2.27576273474295e-06,439413.118394766,746364.741626909,0.443709533979362,0.51701015191181,0.2290090840107,0.721783212520037,1,1.38685719397465,1.77108157743312e-06,564626.730209305,831326.029872687,0.442625749299886,0.499859894927626,0.300771567297072,0.162320412393333,0.0247987924913636,288181.217391304,126531.437902718
"45",345,"Chum","N AKPen","AK Peninsula","AK Peninsula","AK",56.46,-159.68,"12","",46,1962,2007,1.14271868861646,3.48224180804265e-06,287171.326727048,331224.927379224,0.64646357793087,0.588870391497846,0.311645721890257,0.773708914747245,1,1.17202044038893,3.55431160103442e-06,281348.433184352,334158.127754808,0.648959531272815,0.584820886076568,0.272577251563612,0.204808486466319,0.0761703981307054,170237,118914.875005984
"46",346,"Chum","Nushagak","Bristol Bay","Bristol Bay","AK",58.622,-158.591,"15","",25,1980,2005,1.18443614024698,9.65943329375273e-07,1035257.42099876,1244938.65048102,0.437700239388853,0.49873799988382,0.113997641423231,0.753392308278573,1,1.17919124358057,9.36185961740742e-07,1068163.84870865,1277790.46708436,0.443338446068646,0.517147899931426,0.216887605654291,0.146337845306956,-0.0981654180570841,309966.28,171251.66823531
"48",348,"Chum","Yukon","AYK","AYK","AK",62.78,-164.96,"16, 17","Fall Run",28,1974,2001,0.787072673483852,4.81014107130089e-07,2078941.10625232,1680231.11774154,0.645620349792224,0.654800923816821,0.191161157461924,0.879549128587893,1,0.943676367439898,9.11996368962101e-07,1096495.59365905,1036444.01482268,0.583642855211691,0.39781482127408,0.359971113325367,-0.146160939448993,-0.203950700435569,577314.285714286,378881.638621689
"49",349,"Chum","Anvik","AYK","AYK","AK",62.78,-164.96,"16, 18","",22,1972,1993,1.12283869495363,9.83388404577222e-07,1016892.20184564,1149802.06501548,0.5222398084686,-0.178567366371312,-0.624408625727724,0.355035395663923,1,1.13195879070259,1.02052067048875e-06,979891.959974782,1118116.78975356,0.519150300834126,-0.10510073177122,-0.0909435943260279,0.300134874476513,-0.205565506883328,644857.136363636,341926.23898553
"50",350,"Chum","Andreafsky","AYK","AYK","AK",62.78,-164.96,"16, 19","",30,1972,2001,0.773052897891099,6.86771755336958e-06,145608.783737671,116044.804207602,0.773418558817432,0.552254959198438,0.165656268129946,0.791727078233703,1,0.807352331321754,8.02369955774236e-06,124630.788179882,102792.048756048,0.761662419182231,0.497185229145837,0.387617024253514,0.203949465818233,-0.00874001406608631,94889,57119.702763522
"51",351,"Chum","Norton Sound","AYK","AYK","AK",64.52,-165.12,"16, 20","District 1",22,1974,1995,1.42613622031655,2.59389546735127e-05,38552.0547218173,59035.8932490051,0.450239747014574,0.60203214981801,0.196434897864926,0.831702925401768,0.551724137931034,1.43170264947044,2.58930185193364e-05,38620.4489543473,59470.7474000532,0.458692648484979,0.614218987428958,0.28271769840183,0.0898086219221848,-0.137920932134163,43876.0909090909,25919.5594794817
"52",352,"Chum","Kwiniuk Inlet","AYK","AYK","AK",64.72,-161.96,"16, 21","Sum of Kwiniuk and Tubutulik Rivers",31,1965,1995,1.05910672919818,1.54736545849961e-05,64625.9740714155,68560.9502684428,0.742286665935153,0.361603195298373,-0.0287178438954165,0.656241736400241,0.896551724137931,1.1800546286602,1.75888863145378e-05,56854.082863306,68070.4136622448,0.736331694732832,0.311454153872527,0.16663974543333,0.257162300590516,0.0849956090406118,47122.8064516129,31479.5792945409
"53",353,"Chum","Kotzebue","AYK","AYK","AK",66.46,-161.91,"16, 22","",36,1962,1997,1.15345203622983,1.81473798021516e-06,551043.737940304,642435.370748028,0.607169082814749,0.194610276349013,-0.136003966077748,0.486222212404126,1,1.16892494084046,1.83993956807145e-06,543496.111151172,643516.38702901,0.607406428053586,0.193101763339744,-0.228428011047754,-0.145808689450528,-0.160478600719479,389091.027777778,232674.087198687
